Date,P_t,p_t,D_t,d_t,D12_t,d12_t,rf_1m_t,r_1m_t+1,rx_1m_t+1,r_12m_t+12,rf_12m_t+12,rx_12m_t+12,Δd12_t+12,d12p_t
2005-01-01,7.391238035638072,2.0002952494319,0.0004526654411764,-7.700357245786037,0.5065745055147054,-0.6800838673656422,0.0015737609882917896,-0.012142819280362723,-0.013716580268654513,0.22080125620733418,0.012942297016915206,0.20785895919041897,-1.5607483947056733,-2.680379116797542
2005-02-01,7.280669158336337,1.985222775338346,0.0216855261292016,-3.8311102396325922,0.5213815118172264,-0.6512732368432366,0.0018566087681584995,0.006213394512303358,0.004356785744144859,0.232103324712151,0.014090823201393378,0.21801250151075763,-1.543357720228592,-2.6364960121815826
2005-03-01,7.321069883890919,1.9907564762945258,0.0049503060661764,-5.308305872762242,0.522353234506302,-0.6494112254974376,0.0021227453809785743,-0.04501515260769711,-0.04713789798867569,0.21271458197504944,0.015405561774478459,0.19730902020057098,-1.5359674102611842,-2.640167701791963
2005-04-01,6.997676876882294,1.9455782192416065,0.0011941964285714,-6.7302817645011395,0.5231405244222684,-0.6479051618637609,0.0022142134856986445,0.022512697623725184,0.02029848413802654,0.2588532231590322,0.016828421796275354,0.24202480136275684,-1.5432943816453961,-2.5934833811053672
2005-05-01,7.1380117219097965,1.9654342672506768,0.0186150915178571,-3.9837826553194424,0.5362899445903355,-0.6230803227675128,0.00224747254047937,0.08090382794656861,0.07865635540608924,0.31576629181668736,0.018384466761235625,0.29738182505545174,-1.5368167968190558,-2.58851459001819
2005-06-01,7.733808753593284,2.0456014648722882,0.0052600129989495,-5.2476217809523975,0.5369340496323524,-0.6218800046180534,0.002322301369567652,-0.027048108456512957,-0.02937040982608061,0.2479069397749775,0.01989876132290978,0.22800817845206772,-1.5283165664799485,-2.6674814694903417
2005-07-01,7.526986030086936,2.018494700077102,0.000453650210084,-7.698184119251642,0.5353561872373943,-0.6248229830758304,0.002513505164298646,0.06636891960098044,0.0638554144366818,0.3411188207592475,0.021570953823309726,0.3195478669359378,-1.5067647420292616,-2.6433176831529326
2005-08-01,8.020527352426326,2.0820041743833038,0.0215538060661764,-3.837202862427246,0.539528378939075,-0.61705989337069,0.0027462256680252286,0.0015966351395955878,-0.0011495905284296408,0.30826040861326354,0.023259405797901554,0.285001002815362,-1.5016877067008707,-2.699064067753994
2005-09-01,8.028032502914707,2.0829394796198053,0.0053059688813025,-5.2389228880967345,0.5401688075105037,-0.6158735817741159,0.0027877772023216616,0.005006148264305123,0.0022183710619834616,0.262474720823992,0.024856225804699268,0.23761849501929272,-1.4952521842890343,-2.6988130613939214
2005-10-01,8.067790359853445,2.087879635601353,0.0005298056722689,-7.5430002747493035,0.5402528411239491,-0.6157180247030019,0.002621560704951669,0.029234033663259086,0.026612472958307418,0.1809680385799286,0.02621192138841722,0.1547561171915114,-1.4941833059829845,-2.7035976603043546
2005-11-01,8.287684111456786,2.1147705708256153,0.018925790835084,-3.9672296926805104,0.1056803679096633,-2.247336137418494,0.0031450491440728496,0.08989896596500924,0.08675391682093639,0.2200881482488995,0.027866415295427906,0.19222173295347159,0.17008486970618275,-4.362106708244109
2005-12-01,9.059324874104384,2.2037946000713213,0.007254372242647,-4.9261509239366434,0.1061811924894952,-2.242608281059999,0.003319484410342076,-0.03217588791894933,-0.035495372329291404,0.18535265445222449,0.02947070482718666,0.15588194962503782,0.18085540413931867,-4.44640288113132
2006-01-01,8.771851602793053,2.1715479132662905,0.000641412815126,-7.351837290976534,0.1063699398634448,-2.2408322620713155,0.0033360957060234084,0.037188670608534743,0.03385257490251133,0.23468414434112198,0.031233039544918278,0.2034511047962037,0.17946115337993218,-4.412380175337606
2006-02-01,9.076563450805216,2.205695646392698,0.0267152514443277,-3.622520661513844,0.11139966517857089,-2.1946309570718285,0.0036018389166028258,-0.01657320255060083,-0.020175041467203655,0.2118975472782178,0.03297826969336261,0.1789192775848552,0.1628028340465475,-4.400326603464526
2006-03-01,8.921491874718427,2.1884631831360792,0.0059857945115546,-5.11836619831416,0.1124351536239491,-2.185378635758622,0.003701474416813936,0.008323210416759392,0.004621735999945456,0.2652359103026743,0.034556998729197964,0.23067891157347634,0.16712080920268457,-4.373841818894701
2006-04-01,8.995511093247337,2.196725685493414,0.0005416228991596,-7.520940556684675,0.1117825800945373,-2.191199543509157,0.003867511526489292,-0.018354277795741752,-0.022221789322231046,0.22436893488320733,0.03621029676998862,0.1881586381132187,0.19321278348552418,-4.387925229002571
2006-05-01,8.810198164858049,2.1759099328685654,0.0221694977678571,-3.8090379092931,0.11533698634453729,-2.1598971195865686,0.0038343063099467263,-0.030072980254916032,-0.033907286564862756,0.11339212668172269,0.03779713053945597,0.07559499614226672,0.16274851597123852,-4.335807052455134
2006-06-01,8.543002846869914,2.1451125674094955,0.0063842892594537,-5.053915109796296,0.1164612626050415,-2.150196571098002,0.003950519744350399,0.010806551925579357,0.006856032181228959,0.15124678706381503,0.03942534891423872,0.11182143814957632,0.16282928119824147,-4.2953091385074975
2006-07-01,8.633154863546437,2.1556100076476215,0.002641150210084,-5.936540771069462,0.1186487626050415,-2.131587725105092,0.0037761945277663793,-0.0168623270798185,-0.020638521607584878,0.06801554038301608,0.04068803827770645,0.027327502105309626,0.14977587600615072,-4.2871977327527135
2006-08-01,8.466159770593924,2.1360770139492335,0.02308709375,-3.7684815297133785,0.1201820502888651,-2.118747600071561,0.004323971480054458,0.051674358202911025,0.04735038672285657,0.11809326344633152,0.042265784089735685,0.07582747935659584,0.15385815750026643,-4.254824614020794
2006-09-01,8.908592904957025,2.1870163058866354,0.0062254762342436,-5.079105336064661,0.1211015576418062,-2.11112576606315,0.004216099747737239,0.04619437238394268,0.04197827263620544,0.15928148756596908,0.043694106635151254,0.11558738093081783,0.157238016431831,-4.298142071949785
2006-10-01,9.329062756088351,2.2331345549460524,0.0006781775210084,-7.296101473899604,0.1212499294905457,-2.1099013306859864,0.003826004833529043,0.054315374451722714,0.05048936961819367,0.1843628283544327,0.04489855076372863,0.13946427759070407,0.5021442134323388,-4.343035885632039
2006-11-01,9.82561648146351,2.2849929019918016,0.0229499456407563,-3.7744397110728847,0.125274084296218,-2.0772512677123114,0.00431567406760243,0.01969753530629897,0.015381861238696542,0.11416139769572244,0.04606917568725821,0.06809222200846422,0.47787614626685304,-4.3622441697041126
2006-12-01,10.011690143464492,2.30375342457528,0.0092110424107142,-4.687352252631607,0.1272307544642852,-2.0617528769206803,0.004332268823660005,-0.0008063028264582146,-0.0051385716501182194,0.14553098278821355,0.047081960100576144,0.09844902268763742,0.47176498106671616,-4.3655063014959605
2007-01-01,10.002931551835616,2.3028782052160226,0.0006899947478991,-7.278826572142373,0.1272793363970583,-2.0613711086913833,0.003950519744350399,0.027034043817780583,0.023083524073430187,0.13537635599745937,0.04769638413890313,0.08767997185855624,0.4751042698998622,-4.364249313907406
2007-02-01,10.245766918354924,2.326864636708085,0.0305315580357142,-3.488994440595653,0.13109564298844478,-2.031828123025281,0.004149711359042041,-0.039311636881632056,-0.043461348240674096,0.11263792166642814,0.04824425658134235,0.06439366508508579,0.46054319900234164,-4.358692759733366
2007-03-01,9.843331784189935,2.28679424970775,0.0077769268644957,-4.856594023390224,0.1328867753413859,-2.018257826555937,0.004365457509639998,0.0031183124688309648,-0.0012471450408090335,0.10743302371849973,0.04890823967416841,0.05852478404433133,0.45422255313367543,-4.305052076263687
2007-04-01,9.870802302289158,2.2895811371011723,0.0032628676470588,-5.725148823928571,0.1356080200892851,-1.9979867600236327,0.004216099747737239,0.10337468734652777,0.09915858759879054,0.22916198886076924,0.049256827895416355,0.1799051609653529,0.46463517616215255,-4.287567897124805
2007-05-01,10.921145694784254,2.3907008819181295,0.0222832061449579,-3.803921971899082,0.13572172846638592,-1.99714860361533,0.0039007156404820623,0.04085018770104586,0.0369494720605638,0.30008515681673115,0.049323237225951694,0.2507619195907794,0.48370964549539996,-4.38784948553346
2007-06-01,11.368479681929117,2.4308445857111542,0.0077183398109243,-4.864155988470512,0.1370557790178565,-1.9873672898997605,0.003992021269537457,0.00046146463064870315,-0.0035305566388887533,0.28974006952180054,0.049364738751138754,0.24037533077066178,0.48001343527946316,-4.418211875610915
2007-07-01,11.370321817790009,2.431006611477107,0.0034046743697478,-5.682605976920657,0.1378193031775203,-1.9818118490989414,0.0035603211947572437,0.011943459404233617,0.008383138209476374,0.3185458560058526,0.049148865418129614,0.269396990587723,0.46641104232111696,-4.412818460576048
2007-08-01,11.481249644225384,2.4407152389938522,0.0254391733193277,-3.6714650363476453,0.14017138274684798,-1.9648894425712944,0.00419950306375443,0.008493532896919192,0.0042940298331647616,0.27536503069986074,0.04902439700182959,0.22634063369803115,0.47030742466513353,-4.405604681565147
2007-09-01,11.571344187123184,2.4485317131196993,0.007776112920168,-4.856698690302894,0.1417220194327724,-1.9538877496313192,0.0033444012503896525,0.0720797233346266,0.06873532208423695,0.3012503816505447,0.048152698504482006,0.2530976831460627,0.46527750263534284,-4.402419462751018
2007-10-01,12.37279895884024,2.5155004307235487,0.0592925997899159,-2.8252707735158737,0.20033644170167988,-1.6077571172536476,0.0029290395058797912,0.09284239760323348,0.0899133580973537,0.3397774048020555,0.04725573317683275,0.29252167162522275,-0.17555380240301788,-4.123257547977197
2007-11-01,13.549554222490356,2.606353648075337,0.0246362221638655,-3.703537473343418,0.2020227182247891,-1.5993751214454583,0.0032447301648890294,-0.031035782043010444,-0.034280512207899475,0.28904408745274607,0.04618478927411935,0.24285929817862673,-0.1623351433003466,-4.205728769520795
2007-12-01,13.124723959072425,2.5744977765667985,0.0111164042804621,-4.499333398524101,0.203928080094537,-1.5899878958539642,0.0030204338934973107,0.029475521910775498,0.026455088017278187,0.31932591218997974,0.044872954343956654,0.2744529578460231,-0.17152881390815589,-4.164485672420763
2008-01-01,13.515846448410455,2.6038628080602573,0.0014502363445378,-6.536028739599131,0.20468832169117568,-1.586266838791521,0.0022973590486834584,-0.15411198615968918,-0.15640934520837263,0.13817988221251,0.04321979364828972,0.0949600885642203,-0.17375668970399083,-4.190129646851778
2008-02-01,11.556711683331542,2.4472663663196097,0.0336212681197479,-3.3925964325057643,0.2077780317752094,-1.5712849240229394,0.0014572709979784038,-0.07112448246553697,-0.07258175346351538,0.1063670366286051,0.04052735328722608,0.06583968334137902,-0.16703960773480753,-4.018551290342549
2008-03-01,10.754652543697787,2.375338455707617,0.0092887183560924,-4.6789546951901055,0.20928982326680612,-1.5640352734222618,0.0017235138962738159,0.06174435919048332,0.06002084529420951,0.16499308335025745,0.03788540967385989,0.12710767367639755,-0.13386727305333013,-3.939373729129879
2008-04-01,11.429222641191876,2.436173465099496,0.0097841890756302,-4.626987555801346,0.21581114469537752,-1.5333515838614802,0.0012908331829227133,0.0792180527761322,0.07792721959320949,0.14083644877986187,0.03496014310904537,0.1058763056708165,-0.20961950541242302,-3.969525048960976
2008-05-01,12.342699944386023,2.5130647906863497,0.0266236440388655,-3.6259555843671563,0.2201515825892851,-1.5134389581199301,0.0010244750461878682,0.006217454878069045,0.005192979831881177,0.10620371595688505,0.03208390251475118,0.07411981344213386,-0.20744539010592056,-4.02650374880628
2008-06-01,12.410567286134768,2.5185483101890593,0.0090620691964285,-4.703657796877081,0.2214953119747893,-1.5073538546202974,0.0016486402455243704,-0.0781678332663247,-0.07981647351184908,0.02757441805991165,0.029740521490738088,-0.0021661034308264396,-0.21151438176218318,-4.025902164809357
2008-07-01,11.475900054838853,2.4402491890221887,0.0016294642857142,-6.419503977254738,0.2197201018907557,-1.5154008067778244,0.0015987213636970735,-0.052694653580566915,-0.05429337494426399,-0.03706369492488888,0.027778921659677918,-0.0648426165845668,-0.2029804800689654,-3.9556499958000133
2008-08-01,10.858394132434007,2.3849384336303316,0.0300614276523109,-3.504512402361569,0.22434235622373888,-1.4945820179061609,0.0012658651212337166,0.02129963059724583,0.020033765476012114,-0.02425759722456225,0.024845283717157204,-0.049102880941719454,-0.20326092722188505,-3.8795204515364925
2008-09-01,11.082846227368073,2.4053985280575505,0.0091198423056722,-4.697302766090104,0.22568608560924308,-1.4886102469959763,0.0013574116331674243,-0.12849529086698844,-0.12985270250015588,-0.22483261142617728,0.022858294099934975,-0.24769090552611225,-0.20749154074317877,-3.8940087750535266
2008-10-01,9.744967619191948,2.276751010141479,0.0016872373949579,-6.384662765130022,0.1680807232142851,-1.7833109196566654,0.0005498488054355172,-0.1378829272256669,-0.1384327760311024,-0.4555579362550777,0.0204791033994907,-0.4760370396545684,0.10340444228086154,-4.060061929798144
2008-11-01,8.465233306952229,2.135967576569996,0.028306371980042,-3.564668341371901,0.1717508730304616,-1.761710264745805,9.999500033329732e-05,-0.17373613086258952,-0.17383612586292282,-0.5982582850746567,0.01733436823493497,-0.6155926533095917,0.073181644729849,-3.897677841315801
2008-12-01,7.105827353843839,1.9609152014753501,0.0111496507352941,-4.496347105755492,0.1717841194852936,-1.76151670976212,7.499718764066433e-05,0.09893000358998205,0.09885500640234139,-0.5288038033954502,0.014388931529078323,-0.5431927349245285,0.06938124388029188,-3.72243191123747
2009-01-01,7.842871405450361,2.0596050180041017,0.0017069327731092,-6.373057219009691,0.172040815913865,-1.760023528495512,9.166246553444607e-05,-0.04584870441132671,-0.045940366876861156,-0.42054052164708766,0.01218323494592931,-0.432723756593017,0.06867217906435163,-3.8196285464996134
2009-02-01,7.455854762310333,2.0089995978896944,0.037395178177521,-3.28621350860802,0.1758147259716381,-1.738324531757747,0.00012499218815091137,-0.02400676692001979,-0.0241317591081707,-0.3734228061015705,0.01085095613610182,-0.38427376223767234,0.056322958914157395,-3.747324129647441
2009-03-01,7.262882229848568,1.982776751409069,0.0165410887605042,-4.101907765645875,0.1830670963760499,-1.697902546475592,0.00013332444523447422,0.11641321486955884,0.11627989042432436,-0.318753950422495,0.009260766685062476,-0.3280147171075575,0.020855677748175205,-3.680679297884661
2009-04-01,8.157629439587696,2.0989536169154044,0.0017167804621848,-6.367304566520258,0.1749996877626045,-1.7429710892739032,0.00014998875112496793,0.08202852885602537,0.0818785401049004,-0.31594347434260184,0.00811992225326473,-0.3240633965958666,0.06611737112650662,-3.8419247061893076
2009-05-01,8.821980583653666,2.1772464007795853,0.0305318173581932,-3.48898594704359,0.17890786108193218,-1.7208843482258507,4.999875004177061e-05,0.06877881621158416,0.06872881746154239,-0.2533821130090867,0.007145445957118634,-0.26052755896620533,0.05030974929882093,-3.898130749005436
2009-06-01,9.44001571304251,2.244957644673239,0.009423131302521,-4.664587835595764,0.1792689231880247,-1.7188682363824805,0.00010832746570159093,0.01572382083249138,0.01561549336678979,-0.15949045891027064,0.005605133177295854,-0.1650955920875665,0.05414732609875306,-3.96382588105572
2009-07-01,9.587878266098995,2.260499620006242,0.0017167804621848,-6.367304566520258,0.1793562393644953,-1.7183812868467898,0.00010832746570159093,0.06401906663277097,0.06391073916706938,-0.04277673869693274,0.004114739279300372,-0.046891477976233116,0.0543712980678428,-3.978880906853032
2009-08-01,10.185868797589,2.3210013477186475,0.0337831960346638,-3.387791758855302,0.1830780077468482,-1.697842945128046,0.00011665986164048395,0.023342521770741066,0.023225861909100583,-0.04073384752343751,0.0029655340197071393,-0.04369938154314465,0.04742347236469646,-4.018844292846693
2009-09-01,10.4167765225949,2.3434176336278005,0.009438887605042,-4.662917144217164,0.183397053046218,-1.696101787739155,6.666444454319759e-05,0.0513239254313753,0.05125726098683211,0.13908536877492622,0.0016747868310829125,0.1374105819438433,0.050902555316282516,-4.039519421366956
2009-10-01,10.960437865880856,2.39429223198834,0.0046815913865546,-5.364117186990939,0.1863914070378147,-1.679906477375804,2.4999687505149974e-05,0.04134456495682333,0.04131956526931818,0.3183128609574165,0.0011499377131525452,0.317162923244264,0.11577053395362258,-4.074198709364144
2009-11-01,11.395324755084363,2.4332031620795456,0.0267061871060924,-3.622860013600506,0.18479122216386512,-1.688528620015956,8.333298611358605e-06,0.10230842040703603,0.10230008710842467,0.594357412227042,0.0010582760114306066,0.5932991362156114,0.15534835816037207,-4.121731782095502
2009-12-01,12.6112837560334,2.534591949397264,0.0104843378413865,-4.557872769566071,0.1841259092699575,-1.6921354658818282,7.499718764066433e-05,0.028461791229425246,0.028386794041784583,0.5238891998664852,0.0010582760114306066,0.5228309238550546,0.1684816561763287,-4.226727415279092
2010-01-01,12.973475787084269,2.562906949094363,0.0018513655462184,-6.291831779087126,0.18427034204306672,-1.6913513494311603,3.333277779011948e-05,-0.07457844305596965,-0.07461177583375977,0.49515946122184223,0.0009999463236862799,0.49415951489815596,0.1667420539245641,-4.2542582985255235
2010-02-01,12.004927468595696,2.4853171878886755,0.039126144170168,-3.2409643865834608,0.1860013080357137,-1.6820015728435895,4.166579863527393e-05,0.041651048241795656,0.041609382443160384,0.5608172763836576,0.0009166199341706425,0.5599006564494869,0.1926715236549501,-4.167318760732265
2010-03-01,12.497323203307552,2.525514477640816,0.0174649570640756,-4.047558859124554,0.1869251763392851,-1.6770468687274167,7.499718764066433e-05,0.05537038057267541,0.055295383385034744,0.49977444208677424,0.0008582926765768326,0.4989161494101974,0.17030585723321234,-4.202561346368233
2010-04-01,13.206968499480611,2.580744606920685,0.0017528886554621,-6.346490191624991,0.1869612845325624,-1.6768537181473966,0.00013332444523447422,0.010499557884232204,0.01036623343899773,0.4282454711149811,0.0008416283706863389,0.42740384274429477,0.21861669895615687,-4.257598325068082
2010-05-01,13.314398957353804,2.5888460779807123,0.031709462972689,-3.451140126157472,0.1881389301470582,-1.6705745989270298,0.00011665986164048395,-0.11676674150974554,-0.11688340137138603,0.2426999133936514,0.0009082894822850522,0.24179162391136635,0.24152416181846847,-4.259420676907742
2010-06-01,11.837695231191624,2.4712889509795004,0.0105276676733193,-4.553748470881501,0.1892434665178565,-1.6647209102837275,0.00011665986164048395,-0.05472626972362745,-0.05484292958526794,0.17224982283753257,0.0009166218782239452,0.17133320095930862,0.24352274862821854,-4.1360098612632274
2010-07-01,11.205517575993914,2.416406297707194,0.0018513655462184,-6.291831779087126,0.1893780516018901,-1.664009988778947,0.00013332444523447422,0.10055799185087531,0.10042466740564084,0.2087887480556369,0.0009416188577568284,0.2078471291978801,0.24540813133756778,-4.080416286486141
2010-08-01,12.350831909422144,2.513723421892143,0.0363745102415966,-3.31388701772967,0.1919693658088229,-1.6504194727633494,0.00011665986164048395,0.007820480624150597,0.007703820762510113,0.19326670690904646,0.0009416188577568285,0.19232508805128964,0.2886841771942523,-4.164142894655493
2010-09-01,12.437283289744007,2.520698678392732,0.0104436340598739,-4.561762667070687,0.1929741122636548,-1.6451992324228726,0.00013332444523447422,0.08270696189217128,0.0825736374469368,0.2246497433698424,0.0010082788584481052,0.2236414645113943,0.27511301013565803,-4.1658979108156045
