Date,Close,High,Low,Open,Volume
2002-09-24,832.52001953125,897.4500122070312,825.7999877929688,830.2100219726562,8149180000
2002-10-01,804.6400146484375,882.77001953125,798.8800048828125,841.2899780273438,8115760000
2002-10-08,900.75,903.1500244140625,795.25,815.219970703125,8550290000
2002-10-15,979.3499755859375,982.4299926757812,906.0800170898438,941.4600219726562,8656540000
2002-10-22,979.5499877929688,1007.719970703125,951.6099853515625,954.280029296875,8371950000
2002-10-29,1046.989990234375,1070.510009765625,941.1699829101562,975.6599731445312,9250970000
2002-11-05,972.47998046875,1065.8599853515625,972.3400268554688,1033.7900390625,8523900000
2002-11-12,1045.18994140625,1075.510009765625,982.239990234375,982.4500122070312,8684430000
2002-11-19,1127.06005859375,1133.72998046875,1019.0700073242188,1037.260009765625,9745990000
2002-11-26,1120.489990234375,1155.6800537109375,1083.8599853515625,1116.2900390625,6429530000
2002-12-03,1014.8400268554688,1109.4599609375,1014.7999877929688,1109.4599609375,8026540000
2002-12-10,1042.43994140625,1051.550048828125,1005.8499755859375,1022.3900146484375,7079970000
2002-12-17,1032.300048828125,1052.5899658203125,999.7999877929688,1038.9599609375,7706070000
2002-12-24,989.8900146484375,1041.489990234375,980.739990234375,1026.5699462890625,3217730000
2002-12-31,1061.47998046875,1068.489990234375,977.5900268554688,987.8099975585938,5171590000
2003-01-07,1083.0,1104.3199462890625,1040.3800048828125,1063.1800537109375,7927120000
2003-01-14,1017.5800170898438,1099.8900146484375,1017.530029296875,1082.3699951171875,5642810000
2003-01-21,986.4099731445312,1039.1600341796875,982.02001953125,1022.9400024414062,7408090000
2003-01-28,987.0700073242188,1022.97998046875,968.3400268554688,996.8800048828125,7171740000
2003-02-04,969.9600219726562,999.1599731445312,950.8099975585938,972.9299926757812,6399890000
2003-02-11,982.0900268554688,989.3200073242188,938.52001953125,975.52001953125,5153110000
2003-02-18,994.6900024414062,1019.25,986.72998046875,990.2100219726562,6368960000
2003-02-25,991.0700073242188,1023.469970703125,969.5599975585938,981.52001953125,6449020000
2003-03-04,964.2899780273438,995.1900024414062,962.47998046875,991.5999755859375,6400740000
2003-03-11,1077.010009765625,1077.1400146484375,946.7899780273438,966.739990234375,8071980000
2003-03-18,1047.0999755859375,1099.6099853515625,1045.6500244140625,1075.300048828125,8152560000
2003-03-25,1018.6599731445312,1075.4300537109375,1014.9600219726562,1051.7099609375,7258220000
2003-04-01,1053.280029296875,1091.739990234375,1015.4600219726562,1025.02001953125,7350190000
2003-04-08,1048.31005859375,1056.030029296875,1018.1699829101562,1051.75,6271390000
2003-04-15,1081.0400390625,1089.7099609375,1039.989990234375,1044.3299560546875,5762670000
2003-04-22,1107.1300048828125,1115.6700439453125,1072.1300048828125,1073.8800048828125,8087350000
2003-04-29,1136.260009765625,1152.9599609375,1094.4200439453125,1113.050048828125,8521840000
2003-05-06,1160.4200439453125,1163.75,1116.6700439453125,1134.56005859375,9028570000
2003-05-13,1112.489990234375,1165.530029296875,1112.27001953125,1152.75,9122810000
2003-05-20,1130.050048828125,1137.6800537109375,1103.199951171875,1118.300048828125,6521350000
2003-05-27,1185.1300048828125,1213.760009765625,1123.25,1123.6600341796875,11036100000
2003-06-03,1195.550048828125,1265.68994140625,1180.010009765625,1183.5999755859375,11851980000
2003-06-10,1241.5799560546875,1242.5,1194.199951171875,1201.260009765625,9240250000
2003-06-17,1200.1700439453125,1255.3900146484375,1189.780029296875,1247.5699462890625,9470480000
2003-06-24,1201.68994140625,1229.1099853515625,1186.530029296875,1196.6199951171875,8090750000
2003-07-01,1281.8900146484375,1282.31005859375,1180.1099853515625,1195.300048828125,6359760000
2003-07-08,1295.739990234375,1316.4200439453125,1260.760009765625,1275.7900390625,9355970000
2003-07-15,1240.780029296875,1311.0999755859375,1232.1600341796875,1309.68994140625,8811070000
2003-07-22,1280.530029296875,1287.449951171875,1237.75,1252.989990234375,8609740000
2003-07-29,1267.3800048828125,1298.81005859375,1240.6700439453125,1284.239990234375,8133480000
2003-08-05,1223.1400146484375,1263.8299560546875,1204.2900390625,1263.7900390625,7783800000
2003-08-12,1284.81005859375,1284.8800048828125,1220.1199951171875,1227.5,6270870000
2003-08-19,1306.6400146484375,1342.6400146484375,1281.7099609375,1291.3699951171875,7776660000
2003-08-26,1341.199951171875,1344.739990234375,1280.5899658203125,1298.22998046875,5405280000
2003-09-02,1386.72998046875,1387.449951171875,1333.2900390625,1347.6400146484375,9978460000
2003-09-09,1347.77001953125,1382.1099853515625,1327.9200439453125,1380.1300048828125,9147530000
2003-09-16,1366.3199462890625,1406.6099853515625,1348.75,1348.75,9308660000
2003-09-23,1335.510009765625,1388.6700439453125,1306.1099853515625,1367.9100341796875,9618290000
2003-09-30,1381.699951171875,1385.7900390625,1302.260009765625,1323.949951171875,8680460000
2003-10-07,1414.719970703125,1422.280029296875,1368.1300048828125,1372.0899658203125,8689330000
2003-10-14,1409.31005859375,1439.969970703125,1388.5400390625,1411.530029296875,8824890000
2003-10-21,1377.4100341796875,1424.800048828125,1346.010009765625,1413.010009765625,8860010000
2003-10-28,1443.1300048828125,1445.719970703125,1382.8800048828125,1385.5699462890625,10125850000
2003-11-04,1414.6199951171875,1453.4599609375,1412.1400146484375,1434.3499755859375,9949440000
2003-11-11,1393.75,1448.06005859375,1377.9000244140625,1412.5,9037690000
2003-11-18,1419.31005859375,1419.31005859375,1357.25,1401.4599609375,8908430000
2003-11-25,1447.0799560546875,1447.0799560546875,1400.0,1418.260009765625,5904960000
2003-12-02,1418.050048828125,1452.030029296875,1399.4100341796875,1441.7099609375,9408230000
2003-12-09,1396.8199462890625,1442.6500244140625,1372.8699951171875,1423.75,8839990000
2003-12-16,1431.7099609375,1434.9300537109375,1384.52001953125,1397.4100341796875,8155010000
2003-12-23,1470.3699951171875,1470.3699951171875,1430.0400390625,1431.6400146484375,3907650000
2003-12-30,1496.5799560546875,1496.5799560546875,1458.510009765625,1467.739990234375,7349670000
2004-01-06,1539.77001953125,1541.8399658203125,1486.5899658203125,1492.4100341796875,12018220000
2004-01-13,1553.6199951171875,1553.6400146484375,1513.2099609375,1540.3499755859375,9335650000
2004-01-20,1553.6600341796875,1559.469970703125,1519.739990234375,1558.8900146484375,11549380000
2004-01-27,1487.8399658203125,1552.5400390625,1474.1300048828125,1548.6400146484375,10955430000
2004-02-03,1490.9100341796875,1503.0400390625,1461.010009765625,1485.9300537109375,9669310000
2004-02-10,1484.469970703125,1516.2099609375,1478.5400390625,1490.68994140625,7093300000
2004-02-17,1463.75,1524.0899658203125,1454.3599853515625,1498.699951171875,9332500000
2004-02-24,1489.489990234375,1490.1800537109375,1452.489990234375,1458.3800048828125,9099100000
2004-03-02,1441.1199951171875,1494.6700439453125,1441.0,1487.699951171875,9575360000
2004-03-09,1399.8699951171875,1447.7099609375,1399.8699951171875,1441.280029296875,9887060000
2004-03-16,1381.3900146484375,1432.22998046875,1369.3599853515625,1412.0999755859375,8948090000
2004-03-23,1442.31005859375,1445.8199462890625,1368.0799560546875,1391.6400146484375,8929060000
2004-03-30,1508.3699951171875,1508.3699951171875,1429.0899658203125,1435.5899658203125,9213480000
2004-04-06,1495.9300537109375,1503.3699951171875,1475.6199951171875,1492.9300537109375,6781560000
2004-04-13,1473.47998046875,1502.52001953125,1440.56005859375,1501.97998046875,9284700000
2004-04-20,1480.530029296875,1499.449951171875,1434.1600341796875,1473.97998046875,9778560000
2004-04-27,1415.2900390625,1495.6199951171875,1401.3599853515625,1485.6700439453125,10487320000
2004-05-04,1397.0999755859375,1438.489990234375,1384.8900146484375,1417.1199951171875,8727680000
2004-05-11,1379.9000244140625,1425.68994140625,1372.4599609375,1406.3599853515625,8146870000
2004-05-18,1413.969970703125,1427.510009765625,1390.4100341796875,1395.22998046875,7609660000
2004-05-25,1466.219970703125,1469.22998046875,1406.199951171875,1412.5899658203125,6236080000
2004-06-01,1491.449951171875,1491.449951171875,1445.2099609375,1457.7099609375,7408720000
2004-06-08,1458.6400146484375,1496.0,1451.780029296875,1483.5899658203125,5733260000
2004-06-15,1453.22998046875,1487.8299560546875,1450.7900390625,1470.3699951171875,7391100000
2004-06-22,1493.0699462890625,1508.52001953125,1448.8199462890625,1455.9200439453125,8733320000
2004-06-29,1481.18994140625,1523.47998046875,1473.72998046875,1490.6500244140625,6275230000
2004-07-06,1432.1099853515625,1471.2099609375,1418.0999755859375,1470.469970703125,8371760000
2004-07-13,1396.77001953125,1439.780029296875,1386.780029296875,1436.0799560546875,8505420000
2004-07-20,1368.4000244140625,1433.27001953125,1359.199951171875,1398.6400146484375,9067530000
2004-07-27,1406.3299560546875,1412.0,1360.27001953125,1374.68994140625,8361420000
2004-08-03,1318.8299560546875,1404.9000244140625,1314.5699462890625,1402.3399658203125,7684280000
2004-08-10,1326.8399658203125,1346.7099609375,1301.9300537109375,1325.9599609375,7532860000
2004-08-17,1370.9000244140625,1377.6700439453125,1327.8499755859375,1332.93994140625,6949370000
2004-08-24,1367.93994140625,1393.22998046875,1360.8199462890625,1376.989990234375,5824270000
2004-08-31,1371.8199462890625,1402.0699462890625,1354.0999755859375,1368.9100341796875,5178640000
2004-09-07,1427.3399658203125,1435.949951171875,1372.530029296875,1382.47998046875,7774760000
2004-09-14,1424.719970703125,1437.300048828125,1412.5400390625,1425.2900390625,7616170000
2004-09-21,1385.550048828125,1440.81005859375,1383.239990234375,1429.8499755859375,7193540000
2004-09-28,1459.010009765625,1472.2099609375,1376.989990234375,1390.1099853515625,8506150000
2004-10-05,1437.72998046875,1474.699951171875,1428.1099853515625,1456.18994140625,8210200000
2004-10-12,1457.31005859375,1457.31005859375,1416.2900390625,1424.219970703125,8028080000
2004-10-19,1432.5699462890625,1478.4599609375,1427.43994140625,1463.010009765625,8711590000
2004-10-26,1488.7900390625,1496.97998046875,1423.97998046875,1432.25,8873060000
2004-11-02,1527.1300048828125,1534.8399658203125,1489.3299560546875,1490.3199462890625,9144210000
2004-11-09,1560.9599609375,1562.0400390625,1514.3199462890625,1527.25,9202990000
2004-11-16,1568.280029296875,1581.7900390625,1541.8399658203125,1554.7900390625,9971550000
2004-11-23,1580.43994140625,1593.1600341796875,1552.8499755859375,1566.7099609375,6207880000
2004-11-30,1619.5899658203125,1631.9000244140625,1571.1099853515625,1579.510009765625,11123190000
2004-12-07,1621.1600341796875,1628.25,1577.77001953125,1622.8399658203125,11212350000
2004-12-14,1591.969970703125,1635.699951171875,1587.2099609375,1618.199951171875,11377020000
2004-12-21,1607.5899658203125,1623.800048828125,1594.8900146484375,1598.5999755859375,6685090000
2004-12-28,1603.510009765625,1635.449951171875,1598.7900390625,1610.9000244140625,8054160000
2005-01-04,1564.9200439453125,1612.780029296875,1551.2900390625,1611.219970703125,11530240000
2005-01-11,1561.1099853515625,1568.5400390625,1543.0400390625,1556.6600341796875,8664380000
2005-01-18,1480.6600341796875,1574.3900146484375,1480.6600341796875,1554.18994140625,10611350000
2005-01-25,1519.6300048828125,1523.27001953125,1486.760009765625,1492.6500244140625,10136870000
2005-02-01,1529.050048828125,1538.3800048828125,1501.9599609375,1521.0,9466250000
2005-02-08,1538.2099609375,1542.4100341796875,1497.3499755859375,1529.550048828125,9791140000
2005-02-15,1515.4000244140625,1561.1700439453125,1512.72998046875,1538.3800048828125,7501280000
2005-02-22,1511.02001953125,1528.0,1489.989990234375,1502.93994140625,9867890000
2005-03-01,1545.199951171875,1552.530029296875,1502.3199462890625,1516.6300048828125,9619910000
2005-03-08,1515.0899658203125,1549.56005859375,1501.989990234375,1540.800048828125,8917820000
2005-03-15,1484.449951171875,1520.4300537109375,1470.93994140625,1520.260009765625,9271580000
2005-03-22,1472.7099609375,1490.43994140625,1463.4300537109375,1484.1300048828125,6732650000
2005-03-29,1476.719970703125,1495.5799560546875,1458.260009765625,1471.25,8697420000
2005-04-05,1478.550048828125,1503.2099609375,1477.1300048828125,1480.989990234375,8007010000
2005-04-12,1409.97998046875,1490.0999755859375,1405.0899658203125,1477.010009765625,9722360000
2005-04-19,1437.31005859375,1448.3699951171875,1404.8599853515625,1419.530029296875,8994420000
2005-04-26,1423.7099609375,1446.8199462890625,1394.3599853515625,1431.75,8882890000
2005-05-03,1463.3800048828125,1463.3800048828125,1421.280029296875,1421.280029296875,8417970000
2005-05-10,1480.6800537109375,1481.3199462890625,1432.8299560546875,1453.25,8364380000
2005-05-17,1535.219970703125,1540.300048828125,1469.43994140625,1474.050048828125,8291820000
2005-05-24,1549.800048828125,1551.1199951171875,1524.4100341796875,1531.25,6022750000
2005-05-31,1545.27001953125,1568.9599609375,1538.5400390625,1549.47998046875,8220120000
2005-06-07,1529.1300048828125,1559.530029296875,1515.9599609375,1546.7099609375,7997250000
2005-06-14,1537.31005859375,1550.6300048828125,1510.8199462890625,1529.02001953125,8272930000
2005-06-21,1493.75,1549.0,1490.02001953125,1535.47998046875,8834700000
2005-06-28,1490.530029296875,1512.77001953125,1489.739990234375,1500.6500244140625,6132260000
2005-07-05,1547.6600341796875,1547.97998046875,1484.1800537109375,1485.9599609375,8106320000
2005-07-12,1570.0899658203125,1582.4000244140625,1543.1400146484375,1546.52001953125,7912060000
2005-07-19,1593.5699462890625,1610.8399658203125,1577.0,1580.25,8808000000
2005-07-26,1610.1099853515625,1619.949951171875,1591.5799560546875,1596.81005859375,8192410000
2005-08-02,1589.969970703125,1628.5699462890625,1588.739990234375,1611.8599853515625,7981590000
2005-08-09,1600.7099609375,1610.2099609375,1581.4100341796875,1596.1500244140625,7792110000
2005-08-16,1575.5899658203125,1596.5400390625,1565.81005859375,1595.8599853515625,7007030000
2005-08-23,1571.52001953125,1588.9000244140625,1551.31005859375,1575.469970703125,6897120000
2005-08-30,1573.1199951171875,1587.8199462890625,1554.489990234375,1565.1700439453125,5821950000
2005-09-06,1612.199951171875,1616.8199462890625,1578.989990234375,1580.2099609375,7803160000
2005-09-13,1586.050048828125,1619.1199951171875,1579.510009765625,1609.5799560546875,9040650000
2005-09-20,1572.8599853515625,1604.02001953125,1551.81005859375,1589.3299560546875,8417500000
2005-09-27,1605.5899658203125,1612.530029296875,1560.8699951171875,1575.8399658203125,8569420000
2005-10-04,1546.989990234375,1617.77001953125,1540.3399658203125,1606.1500244140625,8860550000
2005-10-11,1549.8800048828125,1551.5400390625,1515.4200439453125,1551.010009765625,8465760000
2005-10-18,1590.6500244140625,1590.72998046875,1526.8199462890625,1548.2900390625,8474130000
2005-10-25,1579.1800537109375,1593.469970703125,1538.780029296875,1584.949951171875,8906040000
2005-11-01,1629.27001953125,1634.530029296875,1570.75,1572.969970703125,8205520000
2005-11-08,1651.9000244140625,1659.719970703125,1620.739990234375,1626.239990234375,7971840000
2005-11-15,1686.22998046875,1689.5899658203125,1638.969970703125,1651.969970703125,8872170000
2005-11-22,1684.3900146484375,1704.4200439453125,1679.0999755859375,1681.3699951171875,3263270000
2005-11-29,1694.77001953125,1709.0999755859375,1671.3399658203125,1693.1099853515625,9058470000
2005-12-06,1698.3499755859375,1716.6500244140625,1674.739990234375,1706.6199951171875,7162060000
2005-12-13,1664.3599853515625,1711.8299560546875,1663.56005859375,1696.280029296875,9394830000
2005-12-20,1682.9200439453125,1690.4100341796875,1657.7099609375,1665.5999755859375,5810200000
2005-12-27,1645.199951171875,1693.5799560546875,1641.8599853515625,1686.9200439453125,4941440000
2006-01-03,1741.9000244140625,1745.1199951171875,1633.6199951171875,1654.3900146484375,9953830000
2006-01-10,1746.780029296875,1761.4599609375,1730.25,1732.25,8154630000
2006-01-17,1676.300048828125,1740.5899658203125,1670.469970703125,1733.9100341796875,10537930000
2006-01-24,1713.449951171875,1722.9300537109375,1670.3299560546875,1682.800048828125,10892930000
2006-01-31,1657.5400390625,1717.949951171875,1650.989990234375,1713.97998046875,10817890000
2006-02-07,1645.8299560546875,1681.9200439453125,1637.260009765625,1656.050048828125,10299990000
2006-02-14,1675.2099609375,1688.6099853515625,1643.1700439453125,1648.6400146484375,7477460000
2006-02-21,1695.6600341796875,1701.0999755859375,1650.93994140625,1675.8800048828125,8623890000
2006-02-28,1669.93994140625,1706.4100341796875,1665.3699951171875,1690.43994140625,10901400000
2006-03-07,1653.7900390625,1671.8399658203125,1634.25,1666.72998046875,9352160000
2006-03-14,1688.97998046875,1703.1099853515625,1650.9300537109375,1650.9300537109375,10830450000
2006-03-21,1680.6300048828125,1707.68994140625,1660.8199462890625,1688.5899658203125,10218660000
2006-03-28,1706.77001953125,1723.06005859375,1667.949951171875,1681.0999755859375,10338200000
2006-04-04,1718.8599853515625,1750.22998046875,1705.27001953125,1708.9200439453125,10094930000
2006-04-11,1694.3199462890625,1725.6600341796875,1684.3499755859375,1723.9599609375,6928440000
2006-04-18,1706.43994140625,1741.3499755859375,1697.0,1699.0,10789820000
2006-04-25,1686.6099853515625,1727.7900390625,1680.52001953125,1711.3499755859375,11537450000
2006-05-02,1715.22998046875,1721.1300048828125,1679.260009765625,1692.949951171875,9967630000
2006-05-09,1634.780029296875,1715.72998046875,1619.260009765625,1711.9300537109375,10602480000
2006-05-16,1584.5699462890625,1637.699951171875,1571.06005859375,1635.6199951171875,11141400000
2006-05-23,1606.3699951171875,1606.4599609375,1554.760009765625,1597.5,8298430000
2006-05-30,1577.5,1626.2900390625,1568.219970703125,1599.1099853515625,9583090000
2006-06-06,1520.31005859375,1592.3699951171875,1520.2900390625,1581.93994140625,10593970000
2006-06-13,1548.93994140625,1576.7900390625,1511.530029296875,1523.6400146484375,10995860000
2006-06-20,1556.1700439453125,1585.8800048828125,1544.1099853515625,1549.949951171875,8079100000
2006-06-27,1586.25,1590.8299560546875,1520.9300537109375,1556.1400146484375,8791910000
2006-07-04,1520.9000244140625,1586.25,1513.469970703125,1573.3499755859375,6493720000
2006-07-11,1468.5,1534.969970703125,1456.3800048828125,1516.18994140625,9054900000
2006-07-18,1482.3399658203125,1498.3199462890625,1446.77001953125,1472.06005859375,10575830000
2006-07-25,1509.4300537109375,1517.8599853515625,1474.6700439453125,1483.010009765625,9492680000
2006-08-01,1494.1300048828125,1530.0400390625,1476.06005859375,1498.1700439453125,8497800000
2006-08-08,1494.3299560546875,1517.9000244140625,1476.47998046875,1498.949951171875,8597470000
2006-08-15,1561.1199951171875,1584.719970703125,1508.93994140625,1514.8399658203125,9147230000
2006-08-22,1570.2900390625,1577.5400390625,1542.5699462890625,1560.2099609375,7033850000
2006-08-29,1589.469970703125,1593.6600341796875,1552.4000244140625,1569.949951171875,6226770000
2006-09-05,1583.780029296875,1605.02001953125,1558.1700439453125,1589.9200439453125,8528230000
2006-09-12,1632.1700439453125,1645.5999755859375,1584.8499755859375,1585.77001953125,10065190000
2006-09-19,1650.3699951171875,1654.4000244140625,1608.510009765625,1638.0799560546875,9718370000
2006-09-26,1632.81005859375,1666.030029296875,1631.3599853515625,1649.8199462890625,9436790000
2006-10-03,1691.0799560546875,1698.3800048828125,1623.0699462890625,1629.260009765625,9205920000
2006-10-10,1727.6099853515625,1733.72998046875,1675.97998046875,1693.219970703125,9524070000
2006-10-17,1725.9300537109375,1732.52001953125,1693.18994140625,1718.0999755859375,10002940000
2006-10-24,1727.800048828125,1745.7900390625,1706.219970703125,1723.7900390625,10290330000
2006-10-31,1732.260009765625,1739.7900390625,1693.18994140625,1733.8199462890625,9558780000
2006-11-07,1768.0,1770.5400390625,1728.27001953125,1731.81005859375,9946300000
2006-11-14,1803.81005859375,1808.7099609375,1759.239990234375,1769.3699951171875,9498950000
2006-11-21,1775.1700439453125,1824.2099609375,1775.1700439453125,1807.3399658203125,5865200000
2006-11-28,1799.9300537109375,1808.1199951171875,1760.010009765625,1769.4200439453125,9991310000
2006-12-05,1791.739990234375,1810.8199462890625,1767.8299560546875,1806.5,9584570000
2006-12-12,1790.989990234375,1821.1800537109375,1771.300048828125,1792.1800537109375,9860480000
2006-12-19,1748.6099853515625,1795.4100341796875,1748.6099853515625,1776.6099853515625,6749660000
2006-12-26,1756.9000244140625,1774.6400146484375,1746.0699462890625,1746.8599853515625,4883910000
2007-01-02,1787.1400146484375,1799.0699462890625,1731.7099609375,1769.219970703125,8505470000
2007-01-09,1844.81005859375,1845.6800537109375,1776.72998046875,1791.75,9030450000
2007-01-16,1779.02001953125,1847.5400390625,1771.239990234375,1844.72998046875,10808360000
2007-01-23,1775.0799560546875,1810.239990234375,1763.300048828125,1776.8299560546875,10387900000
2007-01-30,1795.3900146484375,1806.81005859375,1764.6300048828125,1780.260009765625,9878430000
2007-02-06,1778.4200439453125,1819.300048828125,1774.25,1799.3299560546875,10334840000
2007-02-13,1821.489990234375,1824.0899658203125,1778.6600341796875,1782.1600341796875,7832070000
2007-02-20,1830.5899658203125,1851.469970703125,1808.1099853515625,1817.8399658203125,9953700000
2007-02-27,1712.93994140625,1808.0799560546875,1710.969970703125,1801.8699951171875,13013050000
2007-03-06,1756.4200439453125,1760.9599609375,1727.1199951171875,1730.3900146484375,9583700000
2007-03-13,1758.22998046875,1764.3699951171875,1711.280029296875,1747.3199462890625,9863680000
2007-03-20,1802.949951171875,1807.4300537109375,1757.93994140625,1759.489990234375,9260310000
2007-03-27,1773.3299560546875,1798.8900146484375,1753.4300537109375,1798.1400146484375,9285160000
2007-04-03,1808.18994140625,1819.0400390625,1781.8900146484375,1782.5,7118010000
2007-04-10,1833.9599609375,1835.6800537109375,1788.4000244140625,1807.06005859375,9311730000
2007-04-17,1850.1800537109375,1856.4300537109375,1819.31005859375,1835.6700439453125,10073400000
2007-04-24,1867.75,1896.77001953125,1844.050048828125,1856.3199462890625,11429690000
2007-05-01,1895.9599609375,1905.8499755859375,1857.3299560546875,1872.3399658203125,10428470000
2007-05-08,1888.0799560546875,1909.300048828125,1874.239990234375,1890.0799560546875,9906580000
2007-05-15,1911.1600341796875,1919.5999755859375,1866.97998046875,1887.5899658203125,10144850000
2007-05-22,1889.25,1925.4300537109375,1869.510009765625,1913.510009765625,7865560000
2007-05-29,1933.72998046875,1940.81005859375,1884.449951171875,1891.0699462890625,9734250000
2007-06-05,1901.9599609375,1932.93994140625,1876.52001953125,1928.6500244140625,10585590000
2007-06-12,1944.3699951171875,1947.7900390625,1887.77001953125,1892.1300048828125,10207910000
2007-06-19,1912.9000244140625,1948.5799560546875,1905.02001953125,1939.0699462890625,12507140000
2007-06-26,1954.1199951171875,1954.239990234375,1899.9200439453125,1923.699951171875,10066260000
2007-07-03,1989.199951171875,1992.550048828125,1953.9300537109375,1957.47998046875,6275960000
2007-07-10,2028.02001953125,2037.5,1965.6099853515625,1979.1300048828125,9890200000
2007-07-17,2036.3299560546875,2060.2900390625,2019.1700439453125,2031.3299560546875,10963570000
2007-07-24,1973.9300537109375,2037.719970703125,1951.3599853515625,2021.52001953125,13334660000
2007-07-31,1954.3699951171875,1992.530029296875,1912.0999755859375,1992.530029296875,13478360000
2007-08-07,1934.4100341796875,1995.0,1896.68994140625,1943.3900146484375,15197690000
2007-08-14,1893.050048828125,1940.8900146484375,1805.6600341796875,1938.7900390625,11759130000
2007-08-21,1947.489990234375,1961.3800048828125,1886.449951171875,1887.8299560546875,8025910000
2007-08-28,1988.72998046875,1993.72998046875,1899.239990234375,1934.9300537109375,6454070000
2007-09-04,1960.199951171875,2032.0999755859375,1943.27001953125,1989.280029296875,9258080000
2007-09-11,1983.0799560546875,2006.3699951171875,1969.52001953125,1973.1600341796875,8293170000
2007-09-18,2057.25,2072.699951171875,1985.699951171875,1993.8499755859375,10136140000
2007-09-25,2116.969970703125,2120.7900390625,2048.340087890625,2049.780029296875,9483940000
2007-10-02,2163.260009765625,2163.260009765625,2088.7900390625,2116.14990234375,8796540000
2007-10-09,2158.919921875,2194.139892578125,2127.070068359375,2168.530029296875,10215350000
2007-10-16,2157.449951171875,2191.659912109375,2116.639892578125,2147.8798828125,10741970000
2007-10-23,2203.419921875,2209.389892578125,2140.8701171875,2181.7900390625,12427220000
2007-10-30,2200.47998046875,2239.22998046875,2179.89990234375,2197.139892578125,11703510000
2007-11-06,1982.1600341796875,2224.429931640625,1980.1800537109375,2212.199951171875,14211680000
2007-11-13,2021.1400146484375,2091.06005859375,2006.8499755859375,2009.739990234375,12076210000
2007-11-20,1989.3599853515625,2064.080078125,1986.449951171875,2030.93994140625,7465830000
2007-11-27,2067.449951171875,2122.639892578125,1997.530029296875,2007.3499755859375,11408730000
2007-12-04,2134.8798828125,2141.360107421875,2048.64990234375,2053.169921875,9905870000
