Date,NVDA N. Shares,AAPL N. Shares,MSFT N. Shares,GOOGL N. Shares,AVGO N. Shares,GOOG N. Shares,META N. Shares,ASML N. Shares,COST N. Shares,CSCO N. Shares,AZN N. Shares,MU N. Shares,TMUS N. Shares,PEP N. Shares,LRCX N. Shares,LIN N. Shares,QCOM N. Shares,INTC N. Shares,INTU N. Shares,AMAT N. Shares,BKNG N. Shares,AMGN N. Shares,KLAC N. Shares,GILD N. Shares,TXN N. Shares,HON N. Shares,MELI N. Shares,CEG N. Shares,ADI N. Shares,ADP N. Shares,CMCSA N. Shares,SBUX N. Shares,MDLZ N. Shares,CTAS N. Shares,MAR N. Shares,TRI N. Shares,CSX N. Shares,AEP N. Shares,NXPI N. Shares,ROST N. Shares,PCAR N. Shares,EA N. Shares,ROP N. Shares,XEL N. Shares,BKR N. Shares,FAST N. Shares,EXC N. Shares,PAYX N. Shares,FANG N. Shares,CCEP N. Shares,KDP N. Shares,CTSH N. Shares,GEHC N. Shares,MCHP N. Shares,VRSK N. Shares,ODFL N. Shares,KHC N. Shares,CDW N. Shares
2024-05-22 00:00:00-04:00,,,7432309760.0,12411400192.0,463420992.0,12294500352.0,2536529920.0,400952000.0,,4049189888.0,,1107369984.0,,,,480716000.0,,4256869888.0,279979008.0,830897024.0,33927500.0,,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,495908000.0,,,,1341360000.0,101463000.0,285622016.0,451249984.0,1954930048.0,527121984.0,,,524144992.0,267350000.0,107045000.0,555638976.0,1004510016.0,572547008.0,,359963008.0,178344000.0,462531008.0,,497199008.0,456464992.0,540387968.0,142675008.0,217284992.0,,
2024-05-23 00:00:00-04:00,2471130112.0,15450600448.0,7432309760.0,12409600000.0,463420992.0,12296599552.0,2536529920.0,396638016.0,443504000.0,4028809984.0,,1118070016.0,1171849984.0,,,480716000.0,,4256869888.0,279979008.0,837182016.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,653464000.0,51727600.0,315235008.0,495908000.0,409291008.0,3955909888.0,,1349760000.0,101463000.0,285622016.0,452243008.0,1954930048.0,527121984.0,,337320992.0,524144992.0,267350000.0,107045000.0,567849024.0,1004510016.0,572547008.0,1000030016.0,359963008.0,182256992.0,465407008.0,,497199008.0,456464992.0,540387968.0,142675008.0,221026000.0,,134398000.0
2024-05-24 00:00:00-04:00,2471130112.0,15663899648.0,7493570048.0,12611900416.0,463420992.0,12503199744.0,2547429888.0,394590016.0,446577984.0,4100570112.0,3115950080.0,1107459968.0,1175619968.0,1374790016.0,131784000.0,480716000.0,1116000000.0,4256869888.0,279979008.0,830897024.0,33927500.0,536435008.0,134640000.0,1276540032.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,413408992.0,3944930048.0,1132700032.0,1368050048.0,101463000.0,290668992.0,452007008.0,1984690048.0,527121984.0,255684000.0,335307008.0,524144992.0,267844992.0,107601000.0,555638976.0,1004510016.0,572547008.0,1000030016.0,363744992.0,178344000.0,461774016.0,1367139968.0,501411008.0,456464992.0,547820992.0,142675008.0,218450000.0,1214300032.0,134398000.0
2024-05-25 00:00:00-04:00,2471130112.0,15663899648.0,7493570048.0,12401000448.0,463420992.0,12306799616.0,2547429888.0,394590016.0,446577984.0,4100570112.0,3114200064.0,1107459968.0,1175619968.0,1374790016.0,131784000.0,480716000.0,1116000000.0,4256869888.0,305000992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,51111400.0,315235008.0,496216992.0,413550016.0,3944930048.0,1132700032.0,1352160000.0,101463000.0,285622016.0,450531008.0,1984690048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,559052992.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,463681984.0,1355570048.0,498289984.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134694000.0
2024-05-26 00:00:00-04:00,2471130112.0,15663899648.0,7493570048.0,12401000448.0,463420992.0,12306799616.0,2547429888.0,394590016.0,446577984.0,4100570112.0,3114200064.0,1107459968.0,1175619968.0,1374790016.0,131784000.0,480716000.0,1116000000.0,4256869888.0,305000992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,51111400.0,315235008.0,496216992.0,413550016.0,3944930048.0,1132700032.0,1352160000.0,101463000.0,285622016.0,450531008.0,1984690048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,559052992.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,463681984.0,1355570048.0,498289984.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134694000.0
2024-05-27 00:00:00-04:00,2471130112.0,15663899648.0,7493570048.0,12401000448.0,463420992.0,12306799616.0,2547429888.0,394590016.0,446577984.0,4100570112.0,3114200064.0,1107459968.0,1175619968.0,1374790016.0,131784000.0,480716000.0,1116000000.0,4256869888.0,305000992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,51111400.0,315235008.0,496216992.0,413550016.0,3944930048.0,1132700032.0,1352160000.0,101463000.0,285622016.0,450531008.0,1984690048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,559052992.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,463681984.0,1355570048.0,498289984.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134694000.0
2024-05-28 00:00:00-04:00,2471130112.0,15663899648.0,7493570048.0,12401000448.0,463420992.0,12306799616.0,2547429888.0,394590016.0,446577984.0,4100570112.0,3100470016.0,1107459968.0,1175619968.0,1374790016.0,131784000.0,480716000.0,1116000000.0,4256869888.0,305000992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,51111400.0,315235008.0,496216992.0,413550016.0,3944930048.0,1132700032.0,1352160000.0,101463000.0,285622016.0,450531008.0,1984690048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,559052992.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,464638016.0,1355570048.0,498289984.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134694000.0
2024-05-29 00:00:00-04:00,2471130112.0,15663899648.0,7493570048.0,12411199488.0,463420992.0,12294800384.0,2547429888.0,394590016.0,443504000.0,4028809984.0,3158269952.0,1107459968.0,1171849984.0,1374790016.0,131784000.0,480716000.0,1116000000.0,4256869888.0,305000992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,51111400.0,315235008.0,496216992.0,413550016.0,3944930048.0,1132700032.0,1352160000.0,101463000.0,285622016.0,450992000.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,467952992.0,1355570048.0,497199008.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-05-30 00:00:00-04:00,2471130112.0,15663899648.0,7432309760.0,12407799808.0,463420992.0,12298699776.0,2547429888.0,400888992.0,443504000.0,4028809984.0,3129939968.0,1107459968.0,1171849984.0,1374790016.0,131784000.0,480716000.0,1116000000.0,4256869888.0,305000992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,413550016.0,3923630080.0,1132700032.0,1352160000.0,101463000.0,285622016.0,452728000.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,464796000.0,1355570048.0,497199008.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-05-31 00:00:00-04:00,2554579968.0,15663899648.0,7698290176.0,12680999936.0,463420992.0,12301700096.0,2578299904.0,394590016.0,443504000.0,4028809984.0,3100470016.0,1107369984.0,1171849984.0,1374790016.0,131090000.0,480716000.0,1132729984.0,4256869888.0,297248992.0,837955008.0,33927500.0,536435008.0,135032000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1352160000.0,101463000.0,285622016.0,450531008.0,1954930048.0,527121984.0,257944992.0,335307008.0,524144992.0,267880992.0,107980000.0,555638976.0,997998016.0,572547008.0,1000030016.0,360996992.0,178344000.0,464796000.0,1355570048.0,507484000.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-01 00:00:00-04:00,2554579968.0,15663899648.0,7432309760.0,12405499904.0,463420992.0,12301400064.0,2578299904.0,394590016.0,443374016.0,4028809984.0,3100470016.0,1107369984.0,1171849984.0,1374790016.0,131090000.0,480716000.0,1132729984.0,4256869888.0,297248992.0,837955008.0,33927500.0,536435008.0,135032000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1341360000.0,101463000.0,285622016.0,450531008.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,360996992.0,178344000.0,464796000.0,1355570048.0,507484000.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-02 00:00:00-04:00,2554579968.0,15663899648.0,7432309760.0,12405499904.0,463420992.0,12301400064.0,2578299904.0,394590016.0,443374016.0,4028809984.0,3100470016.0,1107369984.0,1171849984.0,1374790016.0,131090000.0,480716000.0,1132729984.0,4256869888.0,297248992.0,837955008.0,33927500.0,536435008.0,135032000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1341360000.0,101463000.0,285622016.0,450531008.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,360996992.0,178344000.0,464796000.0,1355570048.0,507484000.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-03 00:00:00-04:00,2554579968.0,15663899648.0,7432309760.0,12405499904.0,463420992.0,12301400064.0,2578299904.0,394590016.0,443374016.0,4028809984.0,3100470016.0,1107369984.0,1171849984.0,1374790016.0,131090000.0,480716000.0,1132729984.0,4256869888.0,297248992.0,837955008.0,33927500.0,536435008.0,135032000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1341360000.0,101463000.0,285622016.0,450531008.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,360996992.0,178344000.0,464796000.0,1355570048.0,507484000.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-04 00:00:00-04:00,2554579968.0,15663899648.0,7432309760.0,12396900352.0,463420992.0,12311600128.0,2578299904.0,394590016.0,443374016.0,4028809984.0,3100470016.0,1107369984.0,1171849984.0,1374790016.0,131090000.0,480716000.0,1132729984.0,4256869888.0,297248992.0,837955008.0,33927500.0,536435008.0,135032000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1341360000.0,101463000.0,285622016.0,451177984.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,360996992.0,178344000.0,464796000.0,1355570048.0,507484000.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-05 00:00:00-04:00,2554579968.0,15663899648.0,7432309760.0,12356299776.0,463420992.0,12261699584.0,2539190016.0,396556000.0,443374016.0,4028809984.0,3100509952.0,1107369984.0,1171849984.0,1374790016.0,131090000.0,484272992.0,1124409984.0,4256869888.0,297248992.0,827974976.0,33927500.0,536435008.0,135032000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3924620032.0,1132700032.0,1341360000.0,101463000.0,285622016.0,452112992.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,461246016.0,1355570048.0,497199008.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-06 00:00:00-04:00,2554579968.0,15663899648.0,7432309760.0,12411199488.0,463420992.0,12294800384.0,2539190016.0,394590016.0,443374016.0,4028809984.0,3100509952.0,1107369984.0,1171849984.0,1374790016.0,131090000.0,484272992.0,1124409984.0,4256869888.0,297248992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3924620032.0,1132700032.0,1341360000.0,101463000.0,285622016.0,451014016.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,461015008.0,1355570048.0,497199008.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-07 00:00:00-04:00,2554579968.0,15663899648.0,7432309760.0,12409499648.0,463420992.0,12296800256.0,2539190016.0,394590016.0,443335008.0,4028809984.0,3100509952.0,1107369984.0,1171849984.0,1374790016.0,132036000.0,484272992.0,1124409984.0,4256869888.0,280337984.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3923630080.0,1132700032.0,1341360000.0,101463000.0,285622016.0,450531008.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,267464000.0,107045000.0,559086016.0,997998016.0,583102016.0,1000030016.0,359963008.0,178344000.0,460355008.0,1355570048.0,497199008.0,456464992.0,536886016.0,143378000.0,224782000.0,1214300032.0,134398000.0
2024-06-08 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12405999616.0,463420992.0,12300900352.0,2539190016.0,399489984.0,443335008.0,4028809984.0,3120100096.0,1107369984.0,1171849984.0,1374790016.0,132036000.0,484272992.0,1124409984.0,4256869888.0,280337984.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3923630080.0,1132700032.0,1341360000.0,101463000.0,285622016.0,453705984.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,267464000.0,107045000.0,559086016.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,462727008.0,1355570048.0,497199008.0,456464992.0,536886016.0,143378000.0,217284992.0,1214300032.0,134398000.0
2024-06-09 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12405999616.0,463420992.0,12300900352.0,2539190016.0,399489984.0,443335008.0,4028809984.0,3120100096.0,1107369984.0,1171849984.0,1374790016.0,132036000.0,484272992.0,1124409984.0,4256869888.0,280337984.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3923630080.0,1132700032.0,1341360000.0,101463000.0,285622016.0,453705984.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,267464000.0,107045000.0,559086016.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,462727008.0,1355570048.0,497199008.0,456464992.0,536886016.0,143378000.0,217284992.0,1214300032.0,134398000.0
2024-06-10 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12405999616.0,463420992.0,12300900352.0,2539190016.0,399489984.0,443335008.0,4028809984.0,3120100096.0,1107369984.0,1171849984.0,1374790016.0,132036000.0,484272992.0,1124409984.0,4256869888.0,280337984.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3923630080.0,1132700032.0,1341360000.0,101463000.0,285622016.0,453705984.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,267464000.0,107045000.0,559086016.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,462727008.0,1355570048.0,497199008.0,456464992.0,536886016.0,143378000.0,217284992.0,1214300032.0,134398000.0
2024-06-11 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12412199936.0,463420992.0,12293499904.0,2539190016.0,395299008.0,443335008.0,4028809984.0,3104179968.0,1107369984.0,1171849984.0,1374790016.0,132036000.0,480716000.0,1124409984.0,4256869888.0,280337984.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3923630080.0,1132700032.0,1341360000.0,101463000.0,285622016.0,450620000.0,1954930048.0,527121984.0,255684000.0,335307008.0,524144992.0,266379008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,359963008.0,178344000.0,465515008.0,1355570048.0,497199008.0,456464992.0,536886016.0,143378000.0,217284992.0,1214300032.0,134398000.0
2024-06-12 00:00:00-04:00,24761100288.0,15334099968.0,7432309760.0,12301899776.0,463420992.0,12193500160.0,2512189952.0,397688000.0,443335008.0,4036740096.0,3142579968.0,1107369984.0,1186899968.0,1374790016.0,131175000.0,480716000.0,1120710016.0,4258249984.0,279812992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,911358016.0,651185984.0,51399500.0,315235008.0,496216992.0,409772992.0,3972770048.0,1132700032.0,1341360000.0,101463000.0,285744992.0,452288992.0,1954930048.0,527121984.0,255684000.0,335771008.0,524144992.0,266379008.0,107218000.0,555638976.0,1004510016.0,572547008.0,1000030016.0,359963008.0,178620000.0,470012992.0,1369799936.0,499278016.0,456464992.0,541363008.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-13 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12413299712.0,463420992.0,12292299776.0,2536529920.0,394590016.0,443335008.0,4042060032.0,3105019904.0,1107369984.0,1202729984.0,1374790016.0,131175000.0,480716000.0,1120710016.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,134640000.0,1256499968.0,910481984.0,651185984.0,51399500.0,315235008.0,496216992.0,410040000.0,3923630080.0,1139980032.0,1371699968.0,101463000.0,285622016.0,452288992.0,1954930048.0,529879008.0,255684000.0,333921984.0,524144992.0,268460992.0,107218000.0,555638976.0,1004510016.0,572547008.0,1000030016.0,363393984.0,178344000.0,460355008.0,1355570048.0,502451008.0,456464992.0,536886016.0,143244000.0,217284992.0,1214300032.0,134398000.0
2024-06-14 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12411899904.0,465488000.0,12293900288.0,2536529920.0,396704000.0,443335008.0,4042060032.0,3105019904.0,1107369984.0,1202729984.0,1374790016.0,130741000.0,480716000.0,1120710016.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,51399500.0,315235008.0,496216992.0,409291008.0,3923630080.0,1139980032.0,1341360000.0,101463000.0,285622016.0,450948992.0,1954930048.0,527121984.0,255684000.0,333921984.0,524144992.0,266379008.0,107218000.0,555638976.0,1004510016.0,572547008.0,1000030016.0,359963008.0,178344000.0,460355008.0,1355570048.0,502451008.0,456464992.0,536886016.0,143244000.0,217284992.0,1214300032.0,134398000.0
2024-06-15 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12290400256.0,465488000.0,12181600256.0,2535729920.0,401111008.0,443335008.0,4028809984.0,3105019904.0,1120920064.0,1175120000.0,1374790016.0,131041000.0,480716000.0,1128540032.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,135487008.0,1245849984.0,910481984.0,651185984.0,50697400.0,322467008.0,496216992.0,409291008.0,3938299904.0,1141090048.0,1345840000.0,101463000.0,286791008.0,450531008.0,1954930048.0,527121984.0,255684000.0,333921984.0,524144992.0,266379008.0,107218000.0,561425984.0,1021960000.0,572547008.0,1000030016.0,361852000.0,182524992.0,462406016.0,1355970048.0,499752000.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-16 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12290400256.0,465488000.0,12181600256.0,2535729920.0,401111008.0,443335008.0,4028809984.0,3105019904.0,1120920064.0,1175120000.0,1374790016.0,131041000.0,480716000.0,1128540032.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,135487008.0,1245849984.0,910481984.0,651185984.0,50697400.0,322467008.0,496216992.0,409291008.0,3938299904.0,1141090048.0,1345840000.0,101463000.0,286791008.0,450531008.0,1954930048.0,527121984.0,255684000.0,333921984.0,524144992.0,266379008.0,107218000.0,561425984.0,1021960000.0,572547008.0,1000030016.0,361852000.0,182524992.0,462406016.0,1355970048.0,499752000.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-17 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12290400256.0,465488000.0,12181600256.0,2535729920.0,401111008.0,443335008.0,4028809984.0,3105019904.0,1120920064.0,1175120000.0,1374790016.0,131041000.0,480716000.0,1128540032.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,135487008.0,1245849984.0,910481984.0,651185984.0,50697400.0,322467008.0,496216992.0,409291008.0,3938299904.0,1141090048.0,1345840000.0,101463000.0,286791008.0,450531008.0,1954930048.0,527121984.0,255684000.0,333921984.0,524144992.0,266379008.0,107218000.0,561425984.0,1021960000.0,572547008.0,1000030016.0,361852000.0,182524992.0,462406016.0,1355970048.0,499752000.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-18 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12376699904.0,465488000.0,12270100480.0,2536529920.0,394590016.0,443335008.0,4028809984.0,3118729984.0,1107369984.0,1175120000.0,1374790016.0,131041000.0,480716000.0,1128540032.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,135487008.0,1245849984.0,910481984.0,651185984.0,50697400.0,322467008.0,496216992.0,409291008.0,3923630080.0,1141090048.0,1345840000.0,101463000.0,286791008.0,450531008.0,1954930048.0,527121984.0,255684000.0,333921984.0,524144992.0,265735008.0,107045000.0,561425984.0,1021960000.0,572547008.0,1000030016.0,359963008.0,182524992.0,460684992.0,1355570048.0,497199008.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-19 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12401600512.0,465488000.0,12305999872.0,2536529920.0,394590016.0,443335008.0,4028809984.0,3115729920.0,1107369984.0,1175120000.0,1374790016.0,130741000.0,480716000.0,1128540032.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,135487008.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3923630080.0,1141090048.0,1345840000.0,101463000.0,286791008.0,450531008.0,1954930048.0,527121984.0,255684000.0,333921984.0,524144992.0,265735008.0,107045000.0,555638976.0,1021960000.0,572547008.0,1000030016.0,359963008.0,178344000.0,464512992.0,1355570048.0,497199008.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-20 00:00:00-04:00,24598300672.0,15334099968.0,7432309760.0,12401600512.0,465488000.0,12305999872.0,2536529920.0,394590016.0,443335008.0,4028809984.0,3120640000.0,1107369984.0,1175120000.0,1374790016.0,130741000.0,480716000.0,1128540032.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,135487008.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3923630080.0,1141090048.0,1345840000.0,101463000.0,286791008.0,449668992.0,1954930048.0,527121984.0,255684000.0,333921984.0,524144992.0,265735008.0,107045000.0,555638976.0,1021960000.0,572547008.0,1000030016.0,359963008.0,178344000.0,460355008.0,1355570048.0,497199008.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-21 00:00:00-04:00,25507000320.0,15680199680.0,7442979840.0,12401999872.0,483679008.0,12305600512.0,2536529920.0,394590016.0,447607008.0,4028809984.0,3115069952.0,1178809984.0,1175120000.0,1374790016.0,130741000.0,480716000.0,1176179968.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,140130000.0,1245849984.0,926966976.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1343190016.0,101463000.0,285622016.0,449668992.0,1954930048.0,527121984.0,255684000.0,336912992.0,524144992.0,265735008.0,107211000.0,555638976.0,997998016.0,572547008.0,1000030016.0,361056992.0,178344000.0,464824992.0,1366669952.0,497199008.0,456464992.0,563699008.0,143052992.0,217284992.0,1214300032.0,134398000.0
2024-06-22 00:00:00-04:00,25507000320.0,15680199680.0,7432309760.0,12381500416.0,483679008.0,12330000384.0,2536529920.0,404513984.0,447607008.0,4028809984.0,3115069952.0,1107369984.0,1175120000.0,1374790016.0,130741000.0,480716000.0,1176179968.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1343190016.0,101463000.0,285622016.0,449943008.0,1954930048.0,527121984.0,255684000.0,336912992.0,524144992.0,265735008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,361056992.0,178344000.0,460355008.0,1366669952.0,497199008.0,456464992.0,563699008.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-23 00:00:00-04:00,25507000320.0,15680199680.0,7432309760.0,12381500416.0,483679008.0,12330000384.0,2536529920.0,404513984.0,447607008.0,4028809984.0,3115069952.0,1107369984.0,1175120000.0,1374790016.0,130741000.0,480716000.0,1176179968.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1343190016.0,101463000.0,285622016.0,449943008.0,1954930048.0,527121984.0,255684000.0,336912992.0,524144992.0,265735008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,361056992.0,178344000.0,460355008.0,1366669952.0,497199008.0,456464992.0,563699008.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-24 00:00:00-04:00,25507000320.0,15680199680.0,7432309760.0,12381500416.0,483679008.0,12330000384.0,2536529920.0,404513984.0,447607008.0,4028809984.0,3115069952.0,1107369984.0,1175120000.0,1374790016.0,130741000.0,480716000.0,1176179968.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3914180096.0,1132700032.0,1343190016.0,101463000.0,285622016.0,449943008.0,1954930048.0,527121984.0,255684000.0,336912992.0,524144992.0,265735008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,361056992.0,178344000.0,460355008.0,1366669952.0,497199008.0,456464992.0,563699008.0,142675008.0,217284992.0,1214300032.0,134398000.0
2024-06-25 00:00:00-04:00,25507000320.0,15334099968.0,7432309760.0,12407199744.0,465488000.0,12299499520.0,2536529920.0,406164000.0,443335008.0,4028809984.0,3115069952.0,1107369984.0,1175120000.0,1374790016.0,130741000.0,480716000.0,1176179968.0,4256869888.0,279812992.0,827974976.0,33927500.0,536435008.0,134640000.0,1245849984.0,910481984.0,651185984.0,50697400.0,315235008.0,496216992.0,409291008.0,3923630080.0,1132700032.0,1343190016.0,101463000.0,285622016.0,449668992.0,1954930048.0,527121984.0,255684000.0,336912992.0,524144992.0,265735008.0,107045000.0,555638976.0,997998016.0,572547008.0,1000030016.0,361056992.0,178344000.0,460355008.0,1355570048.0,497199008.0,456464992.0,536886016.0,142675008.0,217284992.0,1214300032.0,134398000.0
